"new_date","Crimes","Location.Description","Beat","Ward","Community.Area","Holiday","feelslikemax","feelslikemin","dew","humidity","precip","snow","snowdepth","windgust","windspeed","cloudcover","visibility","isFullMoon","weekend"
2019-01-30,27,"STREET","1112","27","23",0,-36.2,-45.8,-32.5,57.8,0,0,1,1,33.3,19.9,16,0,0
2019-01-31,38,"STREET","1135","28","27",0,-17.3,-39.2,-28.2,65.1,0.906,0.2,1.1,1,20.1,52.9,12.1,0,0
2019-02-01,60,"STREET","1112","28","26",0,-7.8,-21.5,-14.7,74.7,0.092,0.1,1.2,1,16.4,66.6,13,0,1
2019-02-02,61,"STREET","1112","28","26",0,1.4,-15.7,-2.4,86.5,0,0,1,1,21.8,81.9,9.4,0,1
2019-02-03,44,"APARTMENT","1121","28","26",0,6.3,-0.7,5.3,93.3,0,0,0.5,1,21,90.5,12,0,1
2019-02-04,44,"STREET","1112","28","26",0,10.7,-5.1,5.2,88.6,0.813,0,0.1,1,23.9,91,12.8,0,0
2019-02-05,52,"APARTMENT","1112","28","26",0,-2,-8.6,-4.1,80.1,5.955,0,0.1,1,22.6,96.5,14.7,0,0
2019-02-06,53,"SIDEWALK","1134","28","26",0,1,-3.7,0.4,93.1,1.091,0,0.4,1,20.8,97.6,7.6,0,0
2019-02-07,56,"APARTMENT","1112","28","26",0,5.4,-22.6,-1.3,89.7,12.739,0,0.2,1,45.9,95.7,6.7,0,0
2019-02-08,48,"STREET","1121","28","26",0,-19.1,-26.2,-18.1,62.4,0,0,0,1,40.7,57.5,14.5,0,1
2019-02-09,73,"SIDEWALK","1122","28","26",0,-5.7,-21.6,-14.7,64.1,0,0,0,1,15.7,39.1,16,0,1
2019-02-10,39,"APARTMENT","1132","28","27",0,-2.2,-10.2,-7.4,74.5,0.991,0.1,0,1,15.9,87.4,11.1,0,1
2019-02-11,51,"STREET","1133","28","26",0,-4.2,-7.7,-3.2,85.7,3.278,0.1,0.1,1,31.1,98.3,9.2,0,0
2019-02-12,53,"STREET","1121","28","26",0,0.3,-14.3,-2.4,89.8,8.177,2.8,0.2,1,34.1,93.3,4.5,0,0
2019-02-13,59,"SIDEWALK","1112","28","23",0,-6.3,-20,-10.1,76.2,0.068,0.1,0.4,1,36.5,59.7,13.9,0,0
2019-02-14,48,"STREET","1132","28","23",0,4.9,-6.1,-0.6,70.4,0,0,0.1,1,29.1,71.4,15.9,0,0
2019-02-15,47,"SIDEWALK","1121","28","26",0,-5.7,-21,-12.7,66.8,0,0,0.9,1,32.8,57.8,15.2,0,1
2019-02-16,44,"APARTMENT","1121","28","26",0,-5.9,-14.4,-10,67.6,0,0,1.2,1,23,94.8,16,0,1
2019-02-17,55,"APARTMENT","1122","28","26",0,-6.4,-10.1,-5.6,82,2.609,0.5,0.6,1,24,89.9,9.1,0,1
2019-02-18,37,"STREET","1132","28","26",0,-3.9,-11.1,-7.3,76,1.088,0.5,0.7,1,19.6,75.1,10.8,1,0
2019-02-19,43,"STREET","1122","28","26",0,-0.9,-10.7,-9.3,68.1,0,0.2,0.8,1,17.9,67.9,15.9,1,0
2019-02-20,43,"STREET","1132","24","23",0,-1.9,-8,-2.1,84,1.41,3.6,0.6,1,28.4,94.2,10,1,0
2019-02-21,50,"STREET","1121","28","26",0,-4.1,-8.6,-7.4,62.3,0,0,0.2,1,28.7,61.2,15.6,0,0
2019-02-22,50,"STREET","1132","28","26",0,0.8,-9.5,-5.8,67.9,0,0,0.1,1,17.5,48.1,14.9,0,1
2019-02-23,47,"STREET","1112","28","26",0,5.8,-3,0.6,84.6,13.312,0,0,1,23.8,92.9,7,0,1
2019-02-24,38,"RESIDENCE","1112","27","23",0,6.3,-20,-5.1,72.5,0.939,0,0.2,1,56.3,69,15.7,0,1
2019-02-25,42,"RESIDENCE","1122","28","23",0,-9.3,-23.4,-18.5,48.3,0,0,0,1,34.5,53.6,16,0,0
2019-02-26,26,"STREET","1122","28","26",0,-10.5,-15.5,-11.5,65.8,0,0.1,0.4,1,24.7,86.9,14.5,0,0
2019-02-27,50,"STREET","1112","28","26",0,-2.5,-15.3,-9,67.3,0.036,1.2,0.3,1,26,79.4,14.5,0,0
2019-02-28,35,"STREET","1132","28","26",0,-2.5,-16.6,-12.3,62.8,0,0,0,1,18.3,55.4,16,0,0
2019-03-01,57,"STREET","1132","28","26",0,-1.2,-7.5,-7.1,65.8,0,0,0,1,14.5,80.1,15.9,0,1
2019-03-02,46,"STREET","1131","28","26",0,-0.5,-7.8,-6,71,0,0.5,0.7,1,22.2,84.7,13.8,0,1
2019-03-03,37,"STREET","1121","28","23",0,-7.3,-22.6,-14.9,54,0,0,0.7,1,23.7,56.6,16,0,1
2019-03-04,36,"SIDEWALK","1115","28","26",0,-18.9,-29.7,-21.4,56.2,0,0,0.2,1,29.3,39.5,15.9,0,0
2019-03-05,27,"STREET","1132","28","26",0,-14.3,-23.2,-17.4,55.6,0,0,0.1,1,34,68.8,14.2,0,0
2019-03-06,43,"SIDEWALK","1121","28","23",0,-6.4,-19.6,-14.7,53,0,0,0,1,30.9,38.1,16,0,0
2019-03-07,47,"APARTMENT","1134","28","26",0,-2.8,-13.6,-11.4,61.2,0,0,0,1,19.1,63.2,16,0,0
2019-03-08,52,"STREET","1112","28","23",0,1.1,-7.9,-4.9,73.7,0,0,0.1,1,13.8,80.6,12.7,0,1
2019-03-09,39,"STREET","1115","28","26",0,2.5,-5.5,-0.3,83,10.965,0,0.2,1,39.9,86.4,11,0,1
2019-03-10,57,"STREET","1112","28","26",0,-2.5,-6.2,-2.2,73.9,0.036,0,0.1,1,43.5,74.3,15.9,0,1
2019-03-11,41,"SIDEWALK","1133","28","26",0,1.3,-7,-7.4,55.5,0,0,0.2,1,23.3,36.8,16,0,0
2019-03-12,44,"STREET","1134","28","26",0,6.1,-6.4,-4.1,60.8,0,0,0.1,1,23.5,34.9,15.8,0,0
2019-03-13,49,"SIDEWALK","1112","28","26",0,15.5,0.3,4.8,73.7,8.562,0,0.1,1,26.9,77.3,14.2,0,0
2019-03-14,61,"STREET","1115","28","26",0,17.1,-0.8,8,78.7,11.847,0,0,1,42,82.6,14.7,0,0
2019-03-15,60,"STREET","1112","28","23",0,0,-3.6,-0.7,76.9,0.036,0,0,1,36.3,81.8,13.9,0,1
2019-03-16,63,"STREET","1115","28","26",0,1.8,-6.5,-6.5,56.7,0,0,0,1,21.2,25.8,16,0,1
2019-03-17,51,"APARTMENT","1132","28","26",0,3.6,-3.9,-5.5,59.4,0,0,0,1,24.8,54,15.9,0,1
2019-03-18,48,"STREET","1132","28","26",0,2.5,-5.6,-4.4,62.6,0,0,0,1,22.1,54.1,15.5,0,0
2019-03-19,47,"STREET","1135","28","26",0,7.3,-3.7,-4.3,54.3,0,0,0,1,20.8,48.5,16,0,0
2019-03-20,41,"STREET","1132","28","26",0,5.1,0.3,1.9,78.1,2.267,0,0,1,22,83.9,11.9,1,0
2019-03-21,36,"SIDEWALK","1112","28","23",0,3.8,-2.3,1,78.5,0,0,0,1,24.3,76.7,12.9,1,0
2019-03-22,46,"SIDEWALK","1132","28","26",0,2.7,-2.9,-2.4,64.5,0,0,0,1,31.2,15.6,16,0,1
2019-03-23,55,"SIDEWALK","1112","28","26",0,11.2,-3,-3.8,60,0,0,0,1,14.4,22.1,15.9,0,1
2019-03-24,51,"STREET","1112","28","26",0,10.1,-3.3,0.5,65.5,2.355,0,0,1,29.2,83.2,15.3,0,1
2019-03-25,49,"STREET","1112","28","26",0,0.3,-5.3,-5.5,58.8,0,0,0,1,35.7,33.7,15.6,0,0
2019-03-26,53,"STREET","1134","28","26",0,5.6,-5.6,-10.4,42.7,0,0,0,1,14.5,22.1,16,0,0
2019-03-27,61,"SIDEWALK","1112","28","26",0,14.4,-4.4,-5.6,40.6,0.574,0,0,1,28.7,54.4,15.9,0,0
2019-03-28,60,"STREET","1132","28","26",0,18.1,4.3,3.9,61.1,1.176,0,0,1,26.3,80.7,15.8,0,0
2019-03-29,63,"STREET","1132","28","26",0,13.1,0.6,0.6,60.6,4.917,0,0,1,16.9,79,15,0,1
2019-03-30,63,"STREET","1132","28","26",0,3,-6,-0.8,74.2,8.125,0,0,1,34.7,74.6,13.8,0,1
2019-03-31,58,"STREET","1132","28","26",0,-0.1,-10.7,-10.9,46,0,0,0,1,27,39,15.6,0,1
2019-04-01,57,"STREET","1122","28","26",0,5.3,-5.9,-5.3,53.4,0,0,0,1,34.5,47.2,16,0,0
2019-04-02,68,"STREET","1123","28","26",0,13,-0.4,-0.7,58.4,0,0,0,1,35.5,56.8,15.7,0,0
2019-04-03,65,"STREET","1132","28","26",0,14.7,0.7,-1.9,49.4,0,0,0,1,26.5,40.8,16,0,0
2019-04-04,58,"STREET","1133","28","26",0,9.9,0.5,4.2,82.8,7.439,0,0,1,24,87,12.7,0,0
2019-04-05,68,"STREET","1112","28","26",0,13.1,1,4.4,78.9,0.053,0,0,1,15,91.5,11.8,0,1
2019-04-06,65,"STREET","1132","28","26",0,17.8,5.2,7.2,76.6,0,0,0,1,19.6,59.6,10.3,0,1
2019-04-07,56,"STREET","1123","28","26",0,20.5,11.4,10.6,73.1,4.035,0,0,1,30.8,70.7,15.5,0,1
2019-04-08,56,"SIDEWALK","1112","28","26",0,22.9,11.6,6.8,56.8,0,0,0,1,21.9,56.4,16,0,0
2019-04-09,57,"STREET","1131","28","26",0,18.7,2.6,1.1,42.7,0,0,0,1,40.5,29.3,16,0,0
2019-04-10,60,"STREET","1132","28","26",0,1.5,-3.7,0,77,2.166,0,0,1,38.4,70.1,15.5,0,0
2019-04-11,55,"APARTMENT","1132","28","26",0,14.7,-2.3,2.7,69.5,4.247,0,0,1,38,68.4,15.4,0,0
2019-04-12,79,"STREET","1112","28","26",0,11.1,1.3,0,56,6.316,0,0,1,45.2,55.3,14.7,0,1
2019-04-13,69,"APARTMENT","1115","28","26",0,11.5,-1.8,-3.9,48,0,0,0,1,26.7,40.7,16,0,1
2019-04-14,49,"STREET","1121","28","23",0,1,-6,-1,82.9,10.881,6.9,3.5,1,36.5,89.7,7.1,0,1
2019-04-15,55,"SIDEWALK","1121","28","23",0,11.4,-4,-1.3,62.6,0,0.1,2.6,1,19.7,53.3,15.4,0,0
2019-04-16,59,"SIDEWALK","1132","28","26",0,22.6,6.7,6.5,61.7,0,0,0,1,23.6,68.9,16,0,0
2019-04-17,64,"STREET","1122","28","26",0,24.1,5.9,9,66.1,0,0,0,1,33.3,66.1,13.8,0,0
2019-04-18,41,"STREET","1134","28","26",0,19.5,3.9,9.2,82,10.577,0,0,1,27.5,79.2,13.5,1,0
2019-04-19,44,"STREET","1112","27","23",0,5.3,-0.2,-0.3,61.4,0,0,0,1,46,61.9,16,1,1
2019-04-20,50,"STREET","1112","28","23",0,17.9,0.8,-7.7,31.1,0,0,0,1,37.9,14.4,16,1,1
2019-04-21,47,"STREET","1121","28","26",0,25.5,6.9,-1.5,29.5,0,0,0,1,24.3,38.9,16,0,1
2019-04-22,56,"STREET","1122","28","26",0,26.6,15,7.5,44.8,3.012,0,0,1,35.6,56.6,15.9,0,0
2019-04-23,56,"STREET","1112","28","23",0,20,10.3,7.9,69.1,0,0,0,1,27.9,80.5,15.4,0,0
2019-04-24,52,"STREET","1115","28","26",0,16.9,5,2.7,53.6,0,0,0,1,17.1,72.4,16,0,0
2019-04-25,55,"STREET","1112","28","23",0,18.6,9.2,3.6,50.6,0.048,0,0,1,36.4,56.9,15.9,0,0
2019-04-26,53,"RESIDENCE","1112","28","23",0,17.6,6.9,1.6,50.5,2.884,0,0,1,36.6,31.8,15.5,0,1
2019-04-27,52,"STREET","1115","28","26",0,11,-6.5,-0.3,77.8,19.9,3,2.1,1,37.1,78.3,9.2,0,1
2019-04-28,48,"STREET","1112","28","23",0,10.6,-3.8,-3.2,55.8,0,1.5,1.9,1,27.4,50,15.5,0,1
2019-04-29,51,"STREET","1134","28","26",0,10.9,2.7,6,83.7,30.851,0,0.2,1,30.8,85.7,12.2,0,0
2019-04-30,45,"STREET","1132","28","26",0,8.5,0.3,6.1,93.6,23.905,0,0,1,26.7,91.2,7.8,0,0
2019-05-01,59,"APARTMENT","1112","28","23",0,15.1,3.6,9.4,89.4,23.803,0,0,1,25.8,89.8,11.5,0,0
2019-05-02,40,"APARTMENT","1121","28","23",0,6.6,3.1,6,93.3,9.676,0,0,1,20.5,98.5,7.2,0,0
2019-05-03,61,"STREET","1135","28","26",0,13,3.4,4.1,71.6,0.464,0,0,1,25.1,63.6,15.8,0,1
2019-05-04,60,"STREET","1132","28","26",0,16.3,3.8,3.3,60.9,0,0,0,1,17.9,43,16,0,1
2019-05-05,53,"STREET","1132","28","26",0,22.9,7.5,5.6,52,0,0,0,1,20.1,31,16,0,1
2019-05-06,54,"STREET","1112","28","23",0,20.4,5.2,7.8,67.7,0.348,0,0,1,23.4,64.8,16,0,0
2019-05-07,50,"STREET","1134","28","26",0,6.4,3.2,4.3,78.1,11.649,0,0,1,29.7,90.6,13.8,0,0
2019-05-08,51,"SIDEWALK","1115","28","26",0,21.4,5.3,6.8,64.2,2.071,0,0,1,27.3,75.1,15.8,0,0
2019-05-09,62,"STREET","1131","28","26",0,20,7.2,12,81.2,27.134,0,0,1,29,83.6,11.8,0,0
2019-05-10,65,"SIDEWALK","1112","28","26",0,12.7,4.6,2.9,63.3,0,0,0,1,21.7,60,16,0,1
2019-05-11,55,"STREET","1112","28","26",0,11.4,3.8,3.1,68.9,2.072,0,0,1,22.7,80.7,15.9,0,1
2019-05-12,44,"STREET","1122","28","26",0,11.2,3.1,3.1,71,1.793,0,0,1,24.4,80.6,15.9,0,1
2019-05-13,56,"STREET","1133","28","26",0,15.6,4.8,3.4,61.6,0,0,0,1,22.5,48.6,16,0,0
2019-05-14,39,"STREET","1112","28","23",0,20.4,6.2,2.3,49.6,0,0,0,1,20.7,35.5,16,0,0
2019-05-15,53,"STREET","1134","28","27",0,23.8,11,7.4,50.9,0,0,0,1,12.4,45.9,16,0,0
2019-05-16,55,"STREET","1113","28","26",0,24.4,15.4,14.2,71.6,3.6,0,0,1,23.4,65.3,15.6,0,0
2019-05-17,62,"STREET","1112","28","26",0,20.8,4.4,7.5,75.7,6.597,0,0,1,32.3,77,15.3,1,1
2019-05-18,60,"STREET","1112","28","26",0,27.9,5,11.6,77.6,10.336,0,0,1,20.3,63.2,15,1,1
2019-05-19,58,"STREET","1112","28","26",0,23,10.5,13.5,75.4,6.407,0,0,1,43.4,69,14.5,1,1
2019-05-20,46,"STREET","1112","28","26",0,14.1,5.8,4.5,65.4,0,0,0,1,26.2,84.3,16,0,0
2019-05-21,47,"SIDEWALK","1121","28","23",0,13,5.1,5.1,71.6,1.8,0,0,1,34.3,83.4,15.7,0,0
2019-05-22,50,"STREET","1133","28","26",0,27.5,10.4,12.8,68.5,17.482,0,0,1,34.4,69.2,14.6,0,0
2019-05-23,53,"STREET","1112","28","23",0,24.1,18.1,12.2,58.4,1.956,0,0,1,31,37,15.9,0,0
2019-05-24,67,"STREET","1112","28","26",0,21.8,13.4,12.2,70.9,4.241,0,0,1,21.9,64.1,15.5,0,1
2019-05-25,81,"STREET","1132","28","26",0,28.7,22.2,18,66.5,0.06,0,0,1,26.2,57.9,16,0,1
2019-05-26,50,"STREET","1112","28","23",0,23.1,13.6,13.2,66.5,0.131,0,0,1,18.1,62.2,16,0,1
2019-05-27,65,"STREET","1112","28","26",0,23.5,12.6,13.3,77.2,33.386,0,0,1,21.8,61.3,14.1,0,0
2019-05-28,67,"STREET","1133","28","27",0,22.1,11.2,14.2,84.6,7.769,0,0,1,35.7,71.7,15,0,0
2019-05-29,48,"STREET","1113","28","26",0,22.8,11.3,13.2,82.4,8.523,0,0,1,15.2,72,12.3,0,0
2019-05-30,74,"STREET","1112","28","26",0,25.3,16.3,14.4,71.4,3.891,0,0,1,20.5,58.1,15.1,0,0
2019-05-31,60,"SIDEWALK","1112","28","26",0,27.8,16.1,14.8,64.1,0,0,0,1,26.2,57,16,0,1
2019-06-01,70,"STREET","1132","28","26",0,25.8,13,15.1,74.2,1.855,0,0,1,31,67.6,15.8,0,1
2019-06-02,51,"SIDEWALK","1122","28","23",0,20.7,11.8,6.4,54.3,0,0,0,1,24.9,32.4,16,0,1
2019-06-03,53,"APARTMENT","1112","28","23",0,19.1,10.3,4,50.2,0,0,0,1,17.3,55.4,16,0,0
2019-06-04,47,"STREET","1134","28","26",0,28.2,14.4,13,61.6,4.923,0,0,1,28.1,65.5,15.4,0,0
2019-06-05,53,"STREET","1113","28","26",0,29.2,16.3,17.7,75.6,10.475,0,0,1,23.4,57.8,14.7,0,0
2019-06-06,47,"STREET","1121","28","23",0,23.4,13.7,14.5,78.1,0,0,0,1,15.5,63.6,12.5,0,0
2019-06-07,62,"SIDEWALK","1121","28","26",0,26.3,13.7,13.6,69.2,0,0,0,1,24.9,34.1,15.5,0,1
2019-06-08,76,"STREET","1131","28","26",0,24.6,15.8,11.9,58.1,0,0,0,1,24.2,44.2,16,0,1
2019-06-09,55,"STREET","1134","28","26",0,22.5,18.7,16.1,77.2,0.523,0,0,1,16.3,84.8,14.1,0,1
2019-06-10,45,"SIDEWALK","1122","28","26",0,23.7,16.5,9.6,55.8,0,0,0,1,32.4,43.8,14.8,0,0
2019-06-11,56,"STREET","1112","28","26",0,26.7,14.1,6.3,40.4,0,0,0,1,20.4,37.8,16,0,0
2019-06-12,52,"STREET","1132","28","23",0,22.5,14.3,10.5,60.7,14.669,0,0,1,21.2,67,15.1,0,0
2019-06-13,49,"STREET","1122","28","26",0,19.9,11.5,7.1,62.2,5.221,0,0,1,34.2,67.7,15.8,0,0
2019-06-14,49,"STREET","1112","28","23",0,26.5,11.4,7.8,49.8,1.097,0,0,1,35.2,36.5,15.9,0,1
2019-06-15,55,"STREET","1112","28","26",0,21.6,13.6,15.3,81.3,3.774,0,0,1,23.6,85.6,12.7,0,1
2019-06-16,49,"STREET","1112","28","26",0,16.9,13.3,12.8,90,2.11,0,0,1,21.6,97.5,9.5,1,1
2019-06-17,45,"STREET","1112","28","23",0,19.7,13.2,12.4,80.5,0,0,0,1,14.5,94,14.5,1,0
2019-06-18,57,"STREET","1135","28","26",0,26,13.8,13.8,74,0,0,0,1,13.3,70.7,11.4,1,0
2019-06-19,85,"SIDEWALK","1112","OTHER","23",0,22.1,13.5,14.3,79.6,3.057,0,0,1,21.8,73,13.9,0,0
2019-06-20,34,"SIDEWALK","1112","28","26",0,21,13.5,13.4,84.3,9.394,0,0,1,25,81.6,12.4,0,0
2019-06-21,63,"SIDEWALK","1132","28","26",0,22,11.7,8.8,60.1,0,0,0,1,21.4,49.6,16,0,1
2019-06-22,55,"STREET","1112","28","27",0,27.4,16,14.2,63.5,0,0,0,1,30.8,67.2,16,0,1
2019-06-23,57,"STREET","1135","28","26",0,29.8,18.3,18.6,76.5,7.504,0,0,1,26.1,64.3,15.6,0,1
2019-06-24,54,"SIDEWALK","1134","28","26",0,25.6,19.9,18.9,81.6,3.238,0,0,1,32.5,68.1,15.7,0,0
2019-06-25,44,"SIDEWALK","1112","28","23",0,29.2,16.9,15.6,61.9,0.855,0,0,1,34.9,25.8,16,0,0
2019-06-26,45,"APARTMENT","1122","28","26",0,31.8,20.9,16.7,59.8,3.554,0,0,1,16.9,64,15.9,0,0
2019-06-27,47,"STREET","1134","28","27",0,34.3,20.6,19.1,69.9,0.173,0,0,1,19.3,50.3,16,0,0
2019-06-28,68,"STREET","1112","28","26",0,34.7,22.3,19.6,68.5,7.699,0,0,1,22.8,55.5,15.6,0,1
2019-06-29,65,"SIDEWALK","1122","28","26",0,32.1,21.7,19.3,66.7,0,0,0,1,18.1,39.9,16,0,1
2019-06-30,62,"STREET","1112","28","26",0,34.1,22.8,19.3,70.6,6.11,0,0,1,26.9,50.1,16,0,1
2019-07-01,69,"STREET","1112","28","23",0,35,21,20.1,68.4,0,0,0,1,19.1,41.8,15.9,0,0
2019-07-02,67,"STREET","1132","28","26",0,37.1,23.3,21.8,69.1,22.065,0,0,1,29.9,52.2,15.5,0,0
2019-07-03,47,"SIDEWALK","1112","28","26",0,32.2,21.8,20.8,77.5,4.043,0,0,1,19.7,58.5,15.9,0,0
2019-07-04,45,"STREET","1132","28","26",0,35.5,21.5,20.8,71.7,0,0,0,1,20.9,52.9,14.6,0,0
2019-07-05,65,"STREET","1112","28","23",0,36.5,24.3,21.8,69.1,1.589,0,0,1,18.1,57.8,15.6,0,1
2019-07-06,54,"APARTMENT","1122","28","27",0,31.2,20.7,19.3,71.5,0.072,0,0,1,29.3,47.5,15.7,0,1
2019-07-07,60,"STREET","1122","28","23",0,25.3,19.5,14.3,63,0,0,0,1,26.6,69.9,16,0,1
2019-07-08,47,"STREET","1112","28","23",0,27.7,17.9,12.3,53.7,0,0,0,1,18.1,39.8,16,0,0
2019-07-09,64,"SIDEWALK","1112","28","27",0,30.5,18.9,15.6,57.5,0,0,0,1,18.4,45.9,15.6,0,0
2019-07-10,51,"STREET","1131","28","26",0,37.4,24.4,19.4,56.6,0.068,0,0,1,23.5,42.1,16,0,0
2019-07-11,44,"STREET","1112","28","23",0,27.7,20.3,16.5,62.6,0,0,0,1,21.9,27.9,16,0,0
2019-07-12,65,"STREET","1122","28","26",0,30.4,16.4,13.9,55.3,0,0,0,1,16.9,7.3,16,0,1
2019-07-13,81,"STREET","1122","28","26",0,36.3,22.7,18.8,60.3,2.32,0,0,1,25.2,47.6,15.9,0,1
2019-07-14,63,"STREET","1112","28","23",0,33,22.3,17.8,59.1,0,0,0,1,23.3,37.9,16,0,1
2019-07-15,60,"STREET","1133","28","23",0,34.1,23.8,18.7,58.7,0,0,0,1,31.6,30.5,16,1,0
2019-07-16,59,"STREET","1131","24","26",0,30.5,22.2,21.5,80.4,2.779,0,0,1,16.9,65.7,15.3,1,0
2019-07-17,57,"RESIDENCE","1133","28","26",0,34.9,23.6,22,74.1,9.789,0,0,1,18.6,58.8,15.7,1,0
2019-07-18,49,"STREET","1133","28","27",0,38.4,22.1,23.2,82.2,38.585,0,0,1,34.3,52.4,14,0,0
2019-07-19,60,"STREET","1121","28","26",0,43.2,31.1,25,73.3,0,0,0,1,25.6,51.2,16,0,1
2019-07-20,46,"STREET","1113","28","26",0,42.7,24.2,23,71.8,2.922,0,0,1,31.2,62.2,15.9,0,1
2019-07-21,60,"STREET","1121","28","23",0,25.6,21.8,18.5,75.7,16.457,0,0,1,29.8,64.5,15.7,0,1
2019-07-22,53,"STREET","1123","28","23",0,23.9,18.9,12.2,57.7,0,0,0,1,32.7,38.7,16,0,0
2019-07-23,61,"STREET","1113","28","26",0,26.6,16.8,13.3,59.9,0,0,0,1,22.4,28.4,16,0,0
2019-07-24,50,"STREET","1131","28","26",0,26.3,16.7,11,52.8,0,0,0,1,16.1,12.1,16,0,0
2019-07-25,65,"STREET","1131","28","26",0,28.4,17.6,12.5,50.4,0,0,0,1,14.5,20.9,16,0,0
2019-07-26,78,"STREET","1112","28","26",0,29.5,19.9,16.1,58.7,0,0,0,1,25.2,52.4,16,0,1
2019-07-27,58,"SIDEWALK","1132","28","26",0,32.6,22.3,17.7,57.6,0,0,0,1,29.4,34.7,16,0,1
2019-07-28,77,"STREET","1132","28","26",0,32.8,23,18.8,59.7,0,0,0,1,29.1,48.2,16,0,1
2019-07-29,75,"SIDEWALK","1114","28","26",0,28.6,22.8,20.1,75.7,13.387,0,0,1,20.5,53.8,15.8,0,0
2019-07-30,55,"STREET","1134","28","26",0,25.4,19.4,16.3,69,0,0,0,1,20.3,41,16,0,0
2019-07-31,54,"STREET","1132","28","26",0,24.2,17.2,12.8,61.9,0,0,0,1,23.7,29.9,16,0,0
2019-08-01,64,"STREET","1113","28","26",0,26.4,15.4,13.1,60.2,0,0,0,1,18.7,19,16,0,0
2019-08-02,51,"STREET","1131","28","26",0,27.8,17.3,14.6,60.9,0,0,0,1,16.9,32.9,16,0,1
2019-08-03,59,"STREET","1113","28","26",0,30.2,17.6,14.4,55.8,0,0,0,1,15.6,44,16,0,1
2019-08-04,60,"STREET","1112","28","26",0,30.5,22.8,18,63,0,0,0,1,15.9,46.8,16,0,1
2019-08-05,69,"SIDEWALK","1133","28","26",0,32.6,21.8,18,59.3,0,0,0,1,22.7,40.4,15.9,0,0
2019-08-06,55,"STREET","1132","28","26",0,29.5,21,18.6,72.3,4.765,0,0,1,21.7,61.6,15.5,0,0
2019-08-07,68,"POLICE FACILITY / VEHICLE PARKING LOT","1134","24","29",0,30.8,20.1,16.8,60.4,0,0,0,1,23.8,28.8,16,0,0
2019-08-08,53,"STREET","1112","28","23",0,29.6,22.2,14.9,53,0.825,0,0,1,31.8,31.5,16,0,0
2019-08-09,59,"SIDEWALK","1121","28","23",0,27.2,17,12.3,53.3,0,0,0,1,14.1,24.4,16,0,1
2019-08-10,76,"SIDEWALK","1123","28","27",0,28,20.1,13.8,54,0,0,0,1,19.1,56.6,16,0,1
2019-08-11,62,"STREET","1112","28","23",0,28.8,20.7,16.9,64.6,0.072,0,0,1,20.9,65,16,0,1
2019-08-12,54,"STREET","1131","28","26",0,30.2,22.6,21.7,84,10.475,0,0,1,15.7,72.8,12,0,0
2019-08-13,59,"SIDEWALK","1132","28","26",0,30.4,21.8,20.6,80.8,7.56,0,0,1,17.3,62.2,12.7,0,0
2019-08-14,59,"STREET","1133","28","26",0,28.3,19.2,18.4,77.7,7.482,0,0,1,25.7,54.7,16,1,0
2019-08-15,58,"SIDEWALK","1113","28","26",0,25.2,18,16.1,71.3,0,0,0,1,20.6,44.7,16,1,0
2019-08-16,67,"STREET","1121","28","26",0,29.9,18.1,17.2,69.7,0.549,0,0,1,25.3,61,15.9,1,1
2019-08-17,59,"STREET","1112","28","26",0,25.5,20.6,19.9,81.9,2.3,0,0,1,14.8,53.9,15.8,0,1
2019-08-18,50,"STREET","1122","28","26",0,29.8,21.1,19.8,79.4,29.814,0,0,1,30.2,44,15.4,0,1
2019-08-19,51,"STREET","1132","28","26",0,31.2,21.4,20.3,74.8,0,0,0,1,13.9,57.5,16,0,0
2019-08-20,56,"STREET","1133","28","26",0,25.3,21.2,21.2,87.2,5.685,0,0,1,17.7,48.4,14.7,0,0
2019-08-21,58,"STREET","1121","28","26",0,30.6,18.5,19.6,79.1,0.34,0,0,1,22.4,41.1,15.9,0,0
2019-08-22,44,"RESIDENCE","1132","28","26",0,24.7,19.7,14.7,62.7,0,0,0,1,26.7,51.5,16,0,0
2019-08-23,66,"STREET","1135","28","23",0,23.1,18.3,11.9,57.5,0,0,0,1,25.1,26.8,16,0,1
2019-08-24,72,"STREET","1112","28","23",0,23.4,17.3,11.4,56.8,0,0,0,1,23.6,42.3,16,0,1
2019-08-25,53,"STREET","1112","28","23",0,24.9,16.6,12,56.3,0,0,0,1,23.4,51.6,16,0,1
2019-08-26,63,"STREET","1113","28","26",0,25,18.8,18.8,82.7,22.196,0,0,1,26.3,78.1,14.8,0,0
2019-08-27,38,"STREET","1133","28","27",0,26.3,18.7,16,68.3,0,0,0,1,22.4,48.6,16,0,0
2019-08-28,58,"SIDEWALK","1132","28","26",0,24.2,15.9,11.1,56.5,0,0,0,1,35.2,21.6,16,0,0
2019-08-29,46,"SIDEWALK","1112","28","26",0,29.8,15.3,15.2,64.3,0,0,0,1,38.2,27.1,15.9,0,0
2019-08-30,57,"STREET","1112","28","26",0,23.1,16.7,10.5,54.1,0,0,0,1,16.5,53.7,16,0,1
2019-08-31,52,"STREET","1133","28","26",0,23.6,17.5,12.2,61.1,0.395,0,0,1,26,66.3,16,0,1
2019-09-01,67,"STREET","1133","28","27",0,22.1,16.8,16.1,80.8,16.254,0,0,1,18.9,74.9,14.6,0,1
2019-09-02,54,"STREET","1132","28","26",0,28.8,16.6,16.9,72.5,0,0,0,1,14.1,29.1,13.9,0,0
